Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,fast MA,slow MA,Indicator,Position,Indicator_Type
2023-03-08,84.94691399464567,85.53777669474044,84.86128332889885,85.41789245605469,3533100,0.0,0.0,85.7150375366211,86.78286743164062,0,0.0,
2023-03-09,85.92312057535992,86.08582341847729,84.67289452439795,84.74140167236328,3775300,0.0,0.0,85.61527671813965,86.73611221313476,0,0.0,
2023-03-10,84.76709167310466,85.34083088065113,83.88508336083052,84.21904754638672,3970800,0.0,0.0,85.45814247131348,86.66195495605469,0,0.0,
2023-03-13,84.09058499268771,85.45213660067986,83.30277250161821,83.37984466552734,7568800,0.0,0.0,85.24449005126954,86.60081344604492,0,0.0,
2023-03-14,83.65386875325733,83.70524584166643,82.65196979687664,83.36271667480469,6141300,0.0,0.0,84.97217979431153,86.53504791259766,0,0.0,
2023-03-15,82.2066944010255,82.55778862763307,81.17911333429312,82.36083221435547,7110400,0.0,0.0,84.73540725708008,86.44890228271484,0,0.0,
2023-03-16,82.36938446557882,82.36938446557882,80.93932576746211,81.684326171875,7200300,0.0,0.0,84.49049873352051,86.34768508911132,0,0.0,
2023-03-17,81.54732259002107,81.76140250106646,80.02306813548948,81.17053985595703,18801400,0.0,0.0,84.25458221435547,86.2373910522461,0,0.0,
2023-03-20,81.48739609981308,82.6691150834022,81.47026604505288,82.4636001586914,5109400,0.0,0.0,84.01823768615722,86.15997985839844,0,0.0,
2023-03-21,83.02019828614301,83.3798575513013,81.63296445339425,81.94979858398438,4039600,0.0,0.0,83.83498458862304,86.02656509399414,0,0.0,
2023-03-22,82.00187282629967,82.27090665607666,80.04056701269509,80.16206359863281,7748300,1.27,0.0,83.57904396057128,85.87777603149414,0,0.0,
2023-03-23,80.08394506613159,80.27487014097265,78.28752391268438,78.33959197998047,5549100,0.0,0.0,83.22170333862304,85.69442153930665,0,0.0,
2023-03-24,78.73013814130526,78.96445111220783,78.17472324184125,78.75617218017578,3897500,0.0,0.0,82.93871192932129,85.52162521362305,0,0.0,
2023-03-27,79.54589440551938,80.70879210286797,79.43307142638743,80.36165618896484,6061600,0.0,0.0,82.75354919433593,85.39155670166015,0,0.0,
2023-03-28,80.30090395212041,81.92376046270628,80.30090395212041,81.77622985839844,4558600,0.0,0.0,82.67636489868164,85.28532730102539,0,0.0,
2023-03-29,82.29693959861544,82.7655721186013,81.8716949324205,82.20147705078125,4400100,0.0,0.0,82.61145210266113,85.19565200805664,0,0.0,
2023-03-30,84.01524911708698,85.18683368435036,83.5379430165973,83.8503646850586,5053000,0.0,0.0,82.5925895690918,85.17269348144531,0,0.0,
2023-03-31,84.30163218741781,84.49255726570718,83.91110843351078,84.3970947265625,3887200,0.0,0.0,82.56509857177734,85.1276155090332,0,0.0,
2023-04-03,84.37106022271367,85.4037877107656,84.34502618874036,84.96118927001953,2962800,0.0,0.0,82.52727851867675,85.08302947998047,0,0.0,
2023-04-04,84.65743815192376,84.96985976598891,84.07598276842889,84.64875793457031,3064600,0.0,0.0,82.51022987365722,85.04366989135742,0,0.0,
2023-04-05,84.69214949338561,85.89844815791314,84.67479567898356,85.6901626586914,4728000,0.0,0.0,82.52384338378906,85.02256942749024,0,0.0,
2023-04-06,85.69886319862928,86.70555682039152,85.69018297883679,85.94185638427734,3469400,0.0,0.0,82.58386611938477,84.97019454956055,0,0.0,
2023-04-10,85.56865945736288,85.82033278360129,85.13474129924131,85.5426254272461,3254500,0.0,0.0,82.65004501342773,84.89442184448242,0,0.0,
2023-04-11,85.9678833029736,86.52329814447637,85.55132548238011,85.6033935546875,2894200,0.0,0.0,82.76122245788574,84.82945510864258,0,0.0,
2023-04-12,85.4558588766194,86.35840960645706,85.01326041982847,85.73356628417969,2978000,0.0,0.0,82.8797649383545,84.76589279174804,0,0.0,
2023-04-13,85.79431460313802,86.6361170447791,85.61206973758689,86.56668853759766,2978800,0.0,0.0,83.09005775451661,84.7119711303711,0,0.0,
2023-04-14,86.71422577870386,86.81836854743756,85.8811034920365,86.33238220214844,2303900,0.0,0.0,83.32246055603028,84.63366821289063,0,0.0,
2023-04-17,86.53196971985534,86.81835733107305,86.19351404153134,86.73157501220703,2844500,0.0,0.0,83.60051231384277,84.59554641723633,0,0.0,
2023-04-18,86.6534804293139,87.94655506828184,86.56669809628804,87.93788146972656,3071900,0.0,0.0,83.87422637939453,84.59730758666993,0,0.0,
2023-04-19,88.07670237174597,88.44987223770227,87.73824675158392,88.09406280517578,4048100,0.0,0.0,84.1814395904541,84.61555068969727,0,0.0,
2023-04-20,83.67680102483385,85.7856441682469,83.27759699461203,83.92847442626953,9046400,0.0,0.0,84.36976013183593,84.54380249023437,0,0.0,
2023-04-21,84.99591065309005,85.26493785480646,83.62472736621616,84.84837341308594,4927000,0.0,0.0,84.69519920349121,84.50603759765625,1,1.0,Golden Cross (BUY)
2023-04-24,85.03930103198269,85.61207632872633,84.62274319895765,85.35172271728516,4099200,0.0,0.0,85.02497673034668,84.46583740234375,1,0.0,
2023-04-25,85.34303386507518,86.30633286047069,85.047972648285,85.64678192138672,4645800,0.0,0.0,85.28923301696777,84.42571517944336,1,0.0,
2023-04-26,85.3864257693512,86.01126905796575,85.18682709836222,85.2215347290039,2489600,0.0,0.0,85.46149826049805,84.35396743774415,1,0.0,
2023-04-27,84.93516335477634,86.05467327010585,84.57066698110893,85.75960540771484,4131000,0.0,0.0,85.63940467834473,84.32723388671874,1,0.0,
2023-04-28,85.62075046344582,86.80968220590327,85.3690770892224,86.75761413574219,3855100,0.0,0.0,85.7847671508789,84.33073623657226,1,0.0,
2023-05-01,86.56667933496867,87.4692299691795,86.1674753927138,86.21954345703125,2340800,0.0,0.0,85.87588958740234,84.33734970092773,1,0.0,
2023-05-02,85.96788643557679,86.16749175514055,82.80896192652082,84.10204315185547,3814600,0.0,0.0,85.83293228149414,84.27558074951172,1,0.0,
2023-05-03,84.08465859890197,84.47518228557603,83.15607402250619,83.19078826904297,3579900,0.0,0.0,85.76003379821778,84.22709930419921,1,0.0,
2023-05-04,82.83497190206963,83.02589694678436,81.38568687510305,81.90638732910156,4466100,0.0,0.0,85.57084503173829,84.15960952758789,1,0.0,
2023-05-05,82.01055345047281,83.31230826714697,81.74152624043504,82.93045806884766,2426800,0.0,0.0,85.4202751159668,84.10849060058594,1,0.0,
2023-05-08,82.91310425122832,83.19081168060944,82.49653979662294,82.93045806884766,2278700,0.0,0.0,85.28966674804687,84.07877975463867,1,0.0,
2023-05-09,82.63539023146933,83.51190692535776,81.98451287504133,83.00856018066406,2908200,0.0,0.0,85.1599250793457,84.05765274047852,1,0.0,
2023-05-10,83.24287566665947,83.47719522995165,81.58531139111543,82.53125,2667400,0.0,0.0,84.99980926513672,84.04187942504883,1,0.0,
2023-05-11,82.0192346967723,82.49654082955537,81.37703087867021,82.47918701171875,3554500,0.0,0.0,84.79543418884278,84.02146850585937,1,0.0,
2023-05-12,82.48785858489676,82.60935516022042,81.9411173748735,82.5486068725586,2229400,0.0,0.0,84.60624542236329,83.98788833618164,1,0.0,
2023-05-15,82.78292899558957,82.86971132744618,82.01923520575694,82.44447326660156,2600100,0.0,0.0,84.391890335083,83.93783950805664,1,0.0,
2023-05-16,82.19279120538614,82.37503606939453,81.35966898946207,81.45513153076172,6273100,0.0,0.0,84.06775283813477,83.85259033203126,1,0.0,
2023-05-17,81.59397014727222,81.98450047470054,80.81292273454729,81.13401794433594,5658000,0.0,0.0,83.71975059509278,83.77547607421874,0,-1.0,Death Cross (SELL)
2023-05-18,80.56126149130587,80.74350635636497,79.67606457979956,80.36165618896484,8395200,0.0,0.0,83.54140968322754,83.67435134887695,0,0.0,
2023-05-19,80.81292420501057,81.38569275950194,80.74349570717344,80.87367248535156,4027000,0.0,0.0,83.34267463684083,83.59699676513672,0,0.0,
2023-05-22,80.7522003190149,81.19479222903026,80.43109838531632,80.7695541381836,3062600,0.0,0.0,83.11356620788574,83.52800689697266,0,0.0,
2023-05-23,81.12534015975194,81.30758498804995,80.65670776367188,80.65670776367188,7659600,0.0,0.0,82.8640625,83.47354415893555,0,0.0,
2023-05-24,80.72614796005455,81.16006620813735,80.13601887781927,80.14469909667969,3737200,0.0,0.0,82.61022071838379,83.40918380737304,0,0.0,
2023-05-25,79.58927345387038,79.7107700171387,78.65200857631523,78.76483154296875,5536100,0.0,0.0,82.26048202514649,83.33726379394531,0,0.0,
2023-05-26,79.58059890130468,79.84095248173699,78.73012289788348,78.83425903320312,4777200,0.0,0.0,81.86431427001953,83.28026245117188,0,0.0,
2023-05-30,78.36561480775781,78.6346419223436,77.31552713501026,78.28750610351562,7805300,0.0,0.0,81.46771240234375,83.22260177612304,0,0.0,
2023-05-31,78.13999430009187,78.60862677490645,77.72342989323448,78.11396026611328,6644900,0.0,0.0,81.16830825805664,83.13560897827148,0,0.0,
2023-06-01,78.22678018751155,78.76484119151567,77.7755081288158,78.244140625,4386900,0.0,0.0,80.9209758758545,83.0614958190918,0,0.0,
2023-06-02,78.53919487192958,79.85830329794584,78.27884130127565,79.6500244140625,4689700,0.0,0.0,80.80815773010254,83.05125503540039,0,0.0,
2023-06-05,79.39835398155857,79.39835398155857,77.74078982536878,78.14867401123047,4470500,0.0,0.0,80.56906852722167,83.04743667602538,0,0.0,
2023-06-06,78.06187768499863,79.58927152763337,78.00112940483471,79.51116943359375,4457600,0.0,0.0,80.39810409545899,83.06253662109376,0,0.0,
2023-06-07,79.7194514415406,80.19676410522423,79.05121371238353,80.05790710449219,5067700,0.0,0.0,80.2505714416504,83.05646163940429,0,0.0,
2023-06-08,80.27486721608462,80.4397582512697,79.69341841557538,79.98847961425781,2712600,0.0,0.0,80.12343292236328,83.02070663452149,0,0.0,
2023-06-09,79.9277283412536,80.44842883896526,79.58059246909049,80.35296630859375,3433800,0.0,0.0,80.01712188720703,82.98373641967774,0,0.0,
2023-06-12,80.3182698602047,80.58729705357186,79.97113393972214,80.4050521850586,2817800,0.0,0.0,79.90994415283203,82.91483016967773,0,0.0,
2023-06-13,80.30958157852876,81.02988738252655,80.23147285925528,80.9691390991211,3403800,0.0,0.0,79.836177444458,82.8462710571289,0,0.0,
2023-06-14,81.55927118167706,81.73283582047839,80.57861177135662,80.76085662841797,3046000,0.0,0.0,79.80146369934081,82.76226440429687,0,0.0,
2023-06-15,81.31627454704564,82.46181842198978,81.09931542966177,82.21015167236328,4725200,0.0,0.0,79.85527038574219,82.71349227905273,0,0.0,
2023-06-16,82.22750245187467,83.40776053654206,82.10600588031184,82.3489990234375,9547300,0.0,0.0,79.95463752746582,82.64666900634765,0,0.0,
2023-06-20,83.10402218436043,83.87639611263364,82.26221974946188,82.28825378417969,5025700,0.0,0.0,80.02536659240722,82.5735969543457,0,0.0,
2023-06-21,82.44446517310016,83.8069681748024,82.27957412401257,83.61604309082031,4877900,0.0,0.0,80.16769104003906,82.53506530761719,0,0.0,
2023-06-22,83.73916396256497,84.53065077600714,83.27306803617834,84.15249633789062,5775900,1.27,0.0,80.34248046875,82.50604736328125,0,0.0,
2023-06-23,84.13490545133706,85.17263113345942,83.9854042477742,84.68894958496094,8867100,0.0,0.0,80.56969299316407,82.48515502929688,0,0.0,
2023-06-26,84.61859050351748,85.41007730049022,83.80951809305881,85.1022720336914,3825700,0.0,0.0,80.88656501770019,82.45586669921875,0,0.0,
2023-06-27,85.19901169864221,85.41007932250201,84.41632104463555,84.91759490966797,3345600,0.0,0.0,81.19073181152343,82.42757095336914,0,0.0,
2023-06-28,84.56583432416194,84.7944808669339,83.7391695186614,84.60100555419922,2976400,0.0,0.0,81.50640678405762,82.38495956420898,0,0.0,
2023-06-29,84.48667027923678,85.94652437009212,84.38113647560104,85.91134643554688,3143100,0.0,0.0,81.89627609252929,82.3444288635254,0,0.0,
2023-06-30,86.03445632546475,86.36863660238474,85.48920846464392,85.84977722167969,3754900,0.0,0.0,82.27655792236328,82.29954315185547,0,0.0,
2023-07-03,86.18395826888671,86.64125795241729,85.66509888354426,86.60608673095703,2061100,0.0,0.0,82.62436103820801,82.35309539794922,1,1.0,Golden Cross (BUY)
2023-07-05,86.15757800749203,86.25431564196329,85.33091338910293,85.70027160644531,3817800,0.0,0.0,83.00194091796875,82.3701333618164,1,0.0,
2023-07-06,84.84722609671297,85.9465112224454,84.68013261056039,85.7442398071289,3091900,0.0,0.0,83.3135944366455,82.37798370361328,1,0.0,
2023-07-07,85.7354639876449,86.6236884586233,85.51560691033875,85.9201431274414,4707800,0.0,0.0,83.60670623779296,82.38345092773437,1,0.0,
2023-07-10,86.13121248667827,86.65007197900492,85.65632038499477,85.96411895751953,4123100,0.0,0.0,83.90548820495606,82.39830261230469,1,0.0,
2023-07-11,86.28070618148332,86.71162414550781,86.0256711837327,86.71162414550781,3419300,0.0,0.0,84.22342109680176,82.41734298706055,1,0.0,
2023-07-12,86.84354319716945,87.21290146681537,86.72921993547105,87.06340026855469,5605000,0.0,0.0,84.55633850097657,82.4234587097168,1,0.0,
2023-07-13,87.30084517017335,88.50566436737863,87.1161660306611,88.37374877929688,5405700,0.0,0.0,84.92656898498535,82.4665428161621,1,0.0,
2023-07-14,88.26822549876483,88.53204997684736,87.49432426024212,87.50312042236328,2938400,0.0,0.0,85.26368217468261,82.53456436157227,1,0.0,
2023-07-17,87.19530647297154,87.3272220435125,86.10481739487513,87.01941680908203,4730500,0.0,0.0,85.50414543151855,82.61113693237304,1,0.0,
2023-07-18,86.72922492076323,87.64383119543905,86.42141963552662,86.49177551269531,5936800,0.0,0.0,85.71128425598144,82.70284469604492,1,0.0,
2023-07-19,86.19276151657525,87.45034413657483,86.16637974355855,86.86112213134766,7653900,0.0,0.0,85.93992767333984,82.78145797729492,1,0.0,
2023-07-20,87.74934606773702,88.55841841385953,86.31588049518271,86.3422622680664,6553800,0.0,0.0,86.07623863220215,82.8496940612793,1,0.0,
2023-07-21,86.65886911053647,86.65886911053647,85.48922781234991,85.76184844970703,4192900,0.0,0.0,86.15670623779297,82.90475982666015,1,0.0,
2023-07-24,85.7794213603794,86.12239779733798,85.64750579781743,85.84977722167969,4414500,0.0,0.0,86.21474761962891,82.97113037109375,1,0.0,
2023-07-25,85.51560893132432,85.74426217578802,84.25802615103254,85.47164154052734,4042200,0.0,0.0,86.2332160949707,83.03097946166992,1,0.0,
2023-07-26,85.29574226067373,86.5885028339865,84.9351801748444,86.38623809814453,3869000,0.0,0.0,86.30664825439453,83.10773208618164,1,0.0,
2023-07-27,86.6236825209166,87.02821871028992,86.35985136243157,86.69403839111328,4643200,0.0,0.0,86.41129989624024,83.19272338867188,1,0.0,
2023-07-28,87.06340847362449,87.90765890216741,86.61489812706839,87.81971740722656,3888900,0.0,0.0,86.50671844482422,83.32001510620117,1,0.0,
2023-07-31,87.5734748087053,88.10113046538875,87.22170213441443,87.69659423828125,4740600,0.0,0.0,86.5990592956543,83.45126663208008,1,0.0,
2023-08-01,87.9428310248688,88.08354277507125,86.37744970614702,86.4038314819336,3380300,0.0,0.0,86.58894653320313,83.57211013793945,1,0.0,
2023-08-02,86.06965061418694,86.57092447958925,85.31334173522829,86.13121032714844,2873600,0.0,0.0,86.61049346923828,83.67726089477539,1,0.0,
2023-08-03,85.95532120999184,86.08723679849922,85.3924876278988,85.67390441894531,2309900,0.0,0.0,86.6069766998291,83.77534790039063,1,0.0,
2023-08-04,85.54197873964985,85.85857343091891,84.51304934777777,84.60978698730469,2560300,0.0,0.0,86.54145889282226,83.85440948486328,1,0.0,
2023-08-07,84.9263785412255,85.92012996296712,84.82084474486619,85.48921203613281,2303300,0.0,0.0,86.51771354675293,83.96129974365235,1,0.0,
2023-08-08,85.13745328539723,85.69149741960516,84.5394417610098,85.43646240234375,2433500,0.0,0.0,86.45395545959472,84.09473236083984,1,0.0,
2023-08-09,85.339716457803,85.96410969752421,85.3133346843578,85.41007232666016,1829500,0.0,0.0,86.3712890625,84.22624862670898,1,0.0,
2023-08-10,85.7442518371526,86.54453474152837,85.128654764175,85.16382598876953,2402400,0.0,0.0,86.21079292297364,84.36377502441407,1,0.0,
2023-08-11,84.89121058472672,84.97915207060795,84.18767198817156,84.56582641601562,2642300,0.0,0.0,86.06392822265624,84.49281234741211,1,0.0,
2023-08-14,84.57460675263388,84.86481966331804,84.17886675406791,84.2931900024414,2763800,0.0,0.0,85.92761688232422,84.61379333496093,1,0.0,
2023-08-15,83.95902203827208,83.95902203827208,82.93888197556936,83.22029876708984,2689900,0.0,0.0,85.76404304504395,84.68519882202149,1,0.0,
2023-08-16,83.04441366825652,83.85348608453339,82.41122422612494,82.65746307373047,3222100,0.0,0.0,85.55386009216309,84.77537460327149,1,0.0,
2023-08-17,82.85974183258035,83.23789629886333,81.67251487874042,82.13861083984375,3385600,0.0,0.0,85.34367752075195,84.82792343139648,1,0.0,
2023-08-18,82.02427639345545,83.24668793009508,81.93633490342172,82.98285675048828,2884600,0.0,0.0,85.20472793579101,84.88642242431641,1,0.0,
2023-08-21,82.98286371186646,83.79193622325833,82.69265073185431,82.95648193359375,3093500,0.0,0.0,85.06006317138672,84.94578247070312,1,0.0,
2023-08-22,82.61348926315797,82.9212877987388,82.05944518960762,82.69263458251953,2459400,0.0,0.0,84.92111282348633,84.99257583618164,0,-1.0,Death Cross (SELL)
2023-08-23,83.0180411229816,83.0180411229816,82.4376151666611,82.94768524169922,2458800,0.0,0.0,84.74918518066406,85.04342849731445,0,0.0,
2023-08-24,82.72781425153805,83.74795423029228,82.58710922210936,82.73661041259766,2713900,0.0,0.0,84.55131378173829,85.07877792358398,0,0.0,
2023-08-25,83.27305846869749,83.66000231453009,82.71022495702762,83.60723876953125,2474700,0.0,0.0,84.34068984985352,85.13570556640624,0,0.0,
2023-08-28,83.89746585721856,84.48668124091266,83.7831358777366,84.31958770751953,2659400,0.0,0.0,84.17183952331543,85.17789428710938,0,0.0,
2023-08-29,84.4514984556365,84.88241644336345,83.77434161777983,84.64497375488281,2457500,0.0,0.0,84.08389663696289,85.22381378173829,0,0.0,
2023-08-30,84.99673770209164,85.1374427265235,84.48666773082849,85.09347534179688,2574100,0.0,0.0,84.03200988769531,85.27991821289062,0,0.0,
2023-08-31,85.30455485825496,85.70029495472272,84.42512645765439,84.47789001464844,3098500,0.0,0.0,83.97220916748047,85.29715515136719,0,0.0,
2023-09-01,85.07589149289534,85.278162953197,83.61604401019474,84.1436996459961,2538600,0.0,0.0,83.94890480041504,85.2969792175293,0,0.0,
2023-09-05,83.94142700625524,84.1700802387084,82.8773195879808,83.1147689819336,4328000,0.0,0.0,83.83018264770507,85.26549560546874,0,0.0,
2023-09-06,82.79818640645874,82.81577202253185,81.83960594756996,82.2705307006836,4690700,0.0,0.0,83.67188606262206,85.2088607788086,0,0.0,
2023-09-07,82.82455255999581,83.00923168670103,81.83080105643775,82.03306579589844,3531000,0.0,0.0,83.50303573608399,85.1511701965332,0,0.0,
2023-09-08,82.14739870551169,82.44640109960372,81.61094691892986,82.37604522705078,4130900,0.0,0.0,83.36364669799805,85.10667098999023,0,0.0,
2023-09-11,82.62229230315347,83.51931299381044,82.54314697077513,83.13236236572266,2482600,0.0,0.0,83.2919734954834,85.05109130859375,0,0.0,
2023-09-12,83.3346084741093,83.51049140996888,82.71021532945272,83.06198120117188,3071000,0.0,0.0,83.23041305541992,84.99533538818359,0,0.0,
2023-09-13,83.54568401346683,84.05575401035658,83.23788546689718,83.76554107666016,4688400,0.0,0.0,83.25767517089844,84.93852447509765,0,0.0,
2023-09-14,83.93264030951026,84.71533097103772,83.78313239712992,84.69773864746094,4214600,0.0,0.0,83.35968894958496,84.91847381591796,0,0.0,
2023-09-15,84.11731332121316,84.6977324763515,83.76554067986912,84.24043273925781,6932700,0.0,0.0,83.46478004455567,84.88839767456055,0,0.0,
2023-09-18,84.73291162721212,85.33092311322591,84.21405217365133,85.26936340332031,4557100,0.0,0.0,83.57910537719727,84.87538208007813,0,0.0,
2023-09-19,85.29573984046264,85.89375128905733,84.99673747091768,85.58595275878906,3723200,0.0,0.0,83.71057891845703,84.86781875610352,0,0.0,
2023-09-20,85.79701661255517,86.64126691452007,85.33971688172188,85.9289321899414,3765000,0.0,0.0,83.87239379882813,84.8521649169922,0,0.0,
2023-09-21,85.06707760587209,85.40125784700415,83.90623285675123,84.354736328125,3591700,0.0,0.0,83.94274635314942,84.79799163818359,0,0.0,
2023-09-22,84.23164359102644,84.23164359102644,82.91250110828662,83.484130859375,4903600,0.0,0.0,83.98012237548828,84.70019927978515,0,0.0,
2023-09-25,82.32328340771166,82.8773208193242,82.10342633349161,82.4200210571289,4092700,0.0,0.0,83.92076148986817,84.59853729248047,0,0.0,
2023-09-26,81.96520160289516,82.0276272243705,81.10906907425839,81.2160873413086,4184800,1.3,0.0,83.76558647155761,84.482470703125,0,0.0,
2023-09-27,81.05555841231737,81.24283526535193,80.32428397499487,80.54723358154297,4793100,0.0,0.0,83.56069946289062,84.36357986450196,0,0.0,
2023-09-28,81.15366756175054,83.33857127455218,81.06448906806366,82.98185729980469,6932800,0.0,0.0,83.45511856079102,84.2859945678711,0,0.0,
2023-09-29,83.71312686439919,83.71312686439919,82.2594909684586,82.56270599365234,5330800,0.0,0.0,83.3593593597412,84.21040344238281,0,0.0,
